TIMESTAMP,POWER
20130707 20:00,0.0143686424
20130707 21:00,0.0024621689
20130707 22:00,0
20130707 23:00,0
20130708 0:00,0
20130708 1:00,0
20130708 2:00,0
20130708 3:00,0
20130708 4:00,0
20130708 5:00,0
20130708 6:00,0
20130708 7:00,0
20130708 8:00,0.0211530858
20130708 9:00,0.0473473276
20130708 10:00,0.0709176521
20130708 11:00,0.1324898458
20130708 12:00,0.1640577262
20130708 13:00,0.2272563891
20130708 14:00,0.2480320621
20130708 15:00,0.2865012041
20130708 16:00,0.3698105747
20130708 17:00,0.2804626002
20130708 18:00,0.2720157435
20130708 19:00,0.2649976636
20130708 20:00,0.2840030912
20130708 21:00,0.3234157651
20130708 22:00,0.3818428525
20130708 23:00,0.4779752705
20130709 0:00,0.5118885015
20130709 1:00,0.4040293304
20130709 2:00,0.4931975846
20130709 3:00,0.5129937817
20130709 4:00,0.4491121814
20130709 5:00,0.2862046655
20130709 6:00,0.2437277596
20130709 7:00,0.2657345171
20130709 8:00,0.2086193882
20130709 9:00,0.2579256677
20130709 10:00,0.3245300313
20130709 11:00,0.3859494626
20130709 12:00,0.4735182057
20130709 13:00,0.5285216204
20130709 14:00,0.6471190827
20130709 15:00,0.7325221955
20130709 16:00,0.6633029007
20130709 17:00,0.6171956436
20130709 18:00,0.6038693792
20130709 19:00,0.5883325545
20130709 20:00,0.4787840121
20130709 21:00,0.3732881636
20130709 22:00,0.270739729
20130709 23:00,0.2362693649
20130710 0:00,0.2153948456
20130710 1:00,0.200397182
20130710 2:00,0.182164552
20130710 3:00,0.0849088818
20130710 4:00,0.0238668632
20130710 5:00,0.0171003918
20130710 6:00,0.0138654254
20130710 7:00,0.1058013731
20130710 8:00,0.2098145286
20130710 9:00,0.4608479206
20130710 10:00,0.7973832716
20130710 11:00,0.914462097
20130710 12:00,0.9476654326
20130710 13:00,0.9644513138
20130710 14:00,0.9685848819
20130710 15:00,0.9596168362
20130710 16:00,0.9710470508
20130710 17:00,0.9621868373
20130710 18:00,0.8663419719
20130710 19:00,0.7065076741
20130710 20:00,0.8262553467
20130710 21:00,0.7800851874
20130710 22:00,0.6594568851
20130710 23:00,0.4036249596
20130711 0:00,0.2170033428
20130711 1:00,0.1787049351
20130711 2:00,0.1597444377
20130711 3:00,0.177653571
20130711 4:00,0.1227310305
20130711 5:00,0.0999424895
20130711 6:00,0.0709356242
20130711 7:00,0.1614697531
20130711 8:00,0.3739621149
20130711 9:00,0.4511430215
20130711 10:00,0.6503989792
20130711 11:00,0.7415711153
20130711 12:00,0.8147442579
20130711 13:00,0.7202472952
20130711 14:00,0.7673520003
20130711 15:00,0.8693522878
20130711 16:00,0.8763703677
20130711 17:00,0.8174490493
20130711 18:00,0.6262535495
20130711 19:00,0.4156212933
20130711 20:00,0.4354803925
20130711 21:00,0.4383289601
20130711 22:00,0.4026634557
20130711 23:00,0.4835645735
20130712 0:00,0.621481974
20130712 1:00,0.4685579239
20130712 2:00,0.6587110456
20130712 3:00,0.5234894504
20130712 4:00,0.4940872003
20130712 5:00,0.3172693289
20130712 6:00,0.4840138744
20130712 7:00,0.5757251716
20130712 8:00,0.6391125409
20130712 9:00,0.6689551059
20130712 10:00,0.6635814672
20130712 11:00,0.7629758096
20130712 12:00,0.809703102
20130712 13:00,0.8804140757
20130712 14:00,0.8794256137
20130712 15:00,0.7742352899
20130712 16:00,0.8758312066
20130712 17:00,0.943819417
20130712 18:00,0.9332249021
20130712 19:00,0.9692139032
20130712 20:00,0.9563998418
20130712 21:00,0.427141368
20130712 22:00,0.5558660724
20130712 23:00,0.6663401747
20130713 0:00,0.8316289853
20130713 1:00,0.9121886345
20130713 2:00,0.8859045325
20130713 3:00,0.9394432263
20130713 4:00,0.8564753244
20130713 5:00,0.8851676791
20130713 6:00,0.7050429532
20130713 7:00,0.9602818015
20130713 8:00,0.9618273966
20130713 9:00,0.9361183998
20130713 10:00,0.8280076201
20130713 11:00,0.6848513713
20130713 12:00,0.8732791776
20130713 13:00,0.8235146113
20130713 14:00,0.909420941
20130713 15:00,0.8332374825
20130713 16:00,0.563279537
20130713 17:00,0.7179019446
20130713 18:00,0.649805902
20130713 19:00,0.8745192481
20130713 20:00,0.8924822975
20130713 21:00,0.848154272
20130713 22:00,0.70143956
20130713 23:00,0.5920168218
20130714 0:00,0.4826390137
20130714 1:00,0.4423906402
20130714 2:00,0.520227526
20130714 3:00,0.650785378
20130714 4:00,0.5739998562
20130714 5:00,0.4999011538
20130714 6:00,0.3008069444
20130714 7:00,0.2937708925
20130714 8:00,0.0721127925
20130714 9:00,0.0376783725
20130714 10:00,0.1301714532
20130714 11:00,0.2603159484
20130714 12:00,0.3636551526
20130714 13:00,0.3944861795
20130714 14:00,0.7961252291
20130714 15:00,0.8297149635
20130714 16:00,0.8357715395
20130714 17:00,0.7288648862
20130714 18:00,0.6304050897
20130714 19:00,0.6265500881
20130714 20:00,0.6671758743
20130714 21:00,0.5513281334
20130714 22:00,0.3875759319
20130714 23:00,0.3665666223
20130715 0:00,0.3930394306
20130715 1:00,0.3123449912
20130715 2:00,0.3034218756
20130715 3:00,0.1898655692
20130715 4:00,0.2666331189
20130715 5:00,0.2344721613
20130715 6:00,0.1374680996
20130715 7:00,0.1383846734
20130715 8:00,0.1782286762
20130715 9:00,0.1557905898
20130715 10:00,0.1568329679
20130715 11:00,0.0816469573
20130715 12:00,0.0314420761
20130715 13:00,0.0146202509
20130715 14:00,0
20130715 15:00,0
20130715 16:00,0
20130715 17:00,0
20130715 18:00,0.0352341756
20130715 19:00,0.0241274577
20130715 20:00,0.0328079508
20130715 21:00,0.1191006793
20130715 22:00,0.1466248517
20130715 23:00,0.2174616297
20130716 0:00,0.0698033859
20130716 1:00,0.0484885518
20130716 2:00,0.1491948528
20130716 3:00,0.1714622048
20130716 4:00,0.115371482
20130716 5:00,0.0808561878
20130716 6:00,0.042521836
20130716 7:00,0.038990331
20130716 8:00,0.0126972431
20130716 9:00,0.0360249452
20130716 10:00,0.0660112864
20130716 11:00,0.286968477
20130716 12:00,0.4834926854
20130716 13:00,0.360303368
20130716 14:00,0.4629686208
20130716 15:00,0.6613080047
20130716 16:00,0.694816865
20130716 17:00,0.6374411416
20130716 18:00,0.6074727724
20130716 19:00,0.7245965278
20130716 20:00,0.8291039143
20130716 21:00,0.7786833687
20130716 22:00,0.8309190899
20130716 23:00,0.8365083929
20130717 0:00,0.9155673772
20130717 1:00,0.9279770677
20130717 2:00,0.8699004349
20130717 3:00,0.9195032529
20130717 4:00,0.8645627404
20130717 5:00,0.9048919881
20130717 6:00,0.8408126954
20130717 7:00,0.8920150246
20130717 8:00,0.9632741454
20130717 9:00,0.9715502678
20130717 10:00,0.9683332734
20130717 11:00,0.967614392
20130717 12:00,0.9712627152
20130717 13:00,0.8693522878
20130717 14:00,0.8779429208
20130717 15:00,0.9391466878
20130717 16:00,0.7972125373
20130717 17:00,0.8386919953
20130717 18:00,0.9150372021
20130717 19:00,0.8180600985
20130717 20:00,0.8305416772
20130717 21:00,0.9495075662
20130717 22:00,0.9435588225
20130717 23:00,0.9458053269
20130718 0:00,0.9545666942
20130718 1:00,0.9642356493
20130718 2:00,0.8078969124
20130718 3:00,0.886120197
20130718 4:00,0.9639031667
20130718 5:00,0.9666349161
20130718 6:00,0.9628068725
20130718 7:00,0.9688005463
20130718 8:00,0.9667427483
20130718 9:00,0.96455016
20130718 10:00,0.9571277093
20130718 11:00,0.9695194278
20130718 12:00,0.9688724345
20130718 13:00,0.9680457209
20130718 14:00,0.9671740771
20130718 15:00,0.9654757198
20130718 16:00,0.9667517343
20130718 17:00,0.974713346
20130718 18:00,0.9696991481
20130718 19:00,0.9741292549
20130718 20:00,0.9244006326
20130718 21:00,0.6074008842
20130718 22:00,0.9662754754
20130718 23:00,0.9737608282
20130719 0:00,0.9735900938
20130719 1:00,0.9491391395
20130719 2:00,0.9280938859
20130719 3:00,0.9147586356
20130719 4:00,0.9127457676
20130719 5:00,0.9364688545
20130719 6:00,0.9359836095
20130719 7:00,0.9420311995
20130719 8:00,0.9307447612
20130719 9:00,0.921075806
20130719 10:00,0.9293788865
20130719 11:00,0.9249577657
20130719 12:00,0.9243467165
20130719 13:00,0.9282466482
20130719 14:00,0.9218935337
20130719 15:00,0.927653571
20130719 16:00,0.92208224
20130719 17:00,0.9251644441
20130719 18:00,0.8798120125
20130719 19:00,0.9247780454
20130719 20:00,0.9267909133
20130719 21:00,0.9229898278
20130719 22:00,0.9262337802
20130719 23:00,0.9274379066
20130720 0:00,0.9317691672
20130720 1:00,0.9364868265
20130720 2:00,0.9490402933
20130720 3:00,0.9616926063
20130720 4:00,0.9688275044
20130720 5:00,0.972682506
20130720 6:00,0.9632022573
20130720 7:00,0.9615668021
20130720 8:00,0.7350562525
20130720 9:00,0.8195607635
20130720 10:00,0.6632759426
20130720 11:00,0.4406024226
20130720 12:00,0.6274397038
20130720 13:00,0.835528917
20130720 14:00,0.9384547644
20130720 15:00,0.9576668703
20130720 16:00,0.9480787894
20130720 17:00,0.9678300564
20130720 18:00,0.9684231336
20130720 19:00,0.9731318069
20130720 20:00,0.9686927141
20130720 21:00,0.9697979943
20130720 22:00,0.9414111642
20130720 23:00,0.8644189641
20130721 0:00,0.8413248985
20130721 1:00,0.8286995435
20130721 2:00,0.7283706553
20130721 3:00,0.918011574
20130721 4:00,0.8798569426
20130721 5:00,0.940296898
20130721 6:00,0.8845206858
20130721 7:00,0.8865245678
20130721 8:00,0.9533266238
20130721 9:00,0.9026095396
20130721 10:00,0.9441159556
20130721 11:00,0.9907084576
20130721 12:00,0.992910032
20130721 13:00,0.9923259408
20130721 14:00,0.990897164
20130721 15:00,0.9967830056
20130721 16:00,0.9945095432
20130721 17:00,0.9948060817
20130721 18:00,0.9961180403
20130721 19:00,0.9928651019
20130721 20:00,0.9912655907
20130721 21:00,0.9938266058
20130721 22:00,0.9932964308
20130721 23:00,0.9704270156
20130722 0:00,0.9625103339
20130722 1:00,0.9692318752
20130722 2:00,0.9556989325
20130722 3:00,0.9611624313
20130722 4:00,0.9575770102
20130722 5:00,0.9698968405
20130722 6:00,0.9619621868
20130722 7:00,0.9566155063
20130722 8:00,0.960542396
20130722 9:00,0.9759893606
20130722 10:00,0.9890550304
20130722 11:00,0.9892527228
20130722 12:00,0.9560763452
20130722 13:00,0.869451134
20130722 14:00,0.8288523058
20130722 15:00,0.714055929
20130722 16:00,0.6157938248
20130722 17:00,0.5752129686
20130722 18:00,0.528836131
20130722 19:00,0.5835340211
20130722 20:00,0.5098307034
20130722 21:00,0.5345063082
20130722 22:00,0.2953793897
20130722 23:00,0.2370511484
20130723 0:00,0.171552065
20130723 1:00,0.0878922397
20130723 2:00,0.060206319
20130723 3:00,0.0482099853
20130723 4:00,0.0614553754
20130723 5:00,0.0287372848
20130723 6:00,0.0393228137
20130723 7:00,0.033904245
20130723 8:00,0.1145178103
20130723 9:00,0.0673681751
20130723 10:00,0.068311707
20130723 11:00,0.0971388519
20130723 12:00,0.1377376802
20130723 13:00,0.1577585277
20130723 14:00,0.1355720499
20130723 15:00,0.0493422235
20130723 16:00,0.0007638115
20130723 17:00,0.1376837641
20130723 18:00,0.3134592574
20130723 19:00,0.4384457784
20130723 20:00,0.6590615003
20130723 21:00,0.6231983034
20130723 22:00,0.7966374322
20130723 23:00,0.8446946551
20130724 0:00,0.5539790087
20130724 1:00,0.2484004888
20130724 2:00,0.2976887962
20130724 3:00,0.0358811689
20130724 4:00,0
20130724 5:00,0
20130724 6:00,0
20130724 7:00,0
20130724 8:00,0
20130724 9:00,0.0049872399
20130724 10:00,0.0341378815
20130724 11:00,0
20130724 12:00,0.0033787427
20130724 13:00,0.2311653068
20130724 14:00,0.4580532691
20130724 15:00,0.441806549
20130724 16:00,0.5784838791
20130724 17:00,0.7827360627
20130724 18:00,0.522761583
20130724 19:00,0.6284012077
20130724 20:00,0.944861795
20130724 21:00,0.9644962438
20130724 22:00,0.9469824952
20130724 23:00,0.8897056181
20130725 0:00,0.8693882319
20130725 1:00,0.8730904712
20130725 2:00,0.6762697243
20130725 3:00,0.547571978
20130725 4:00,0.653831638
20130725 5:00,0.6317709644
20130725 6:00,0.6190557493
20130725 7:00,0.5745929334
20130725 8:00,0.4477103627
20130725 9:00,0.5476708242
20130725 10:00,0.5641152367
20130725 11:00,0.7556971353
20130725 12:00,0.6228208907
20130725 13:00,0.7425236332
20130725 14:00,0.8742316955
20130725 15:00,0.8205941555
20130725 16:00,0.7703713023
20130725 17:00,0.6808615794
20130725 18:00,0.5056432192
20130725 19:00,0.461027641
20130725 20:00,0.4040113583
20130725 21:00,0.3636461666
20130725 22:00,0.2020775673
20130725 23:00,0.0414614859
20130726 0:00,0.0219079113
20130726 1:00,0.0439775709
20130726 2:00,0
20130726 3:00,0
20130726 4:00,0.0404370799
20130726 5:00,0.0722925129
20130726 6:00,0.1895959886
20130726 7:00,0.1647137055
20130726 8:00,0.1589806261
20130726 9:00,0.1911865138
20130726 10:00,0.3740789332
20130726 11:00,0.7653930484
20130726 12:00,0.9561572194
20130726 13:00,0.9838880702
20130726 14:00,0.9910768844
20130726 15:00,0.9549890371
20130726 16:00,0.9171309443
20130726 17:00,0.9632292153
20130726 18:00,0.9519787211
20130726 19:00,0.9834207972
20130726 20:00,0.9906006254
20130726 21:00,0.9902951008
20130726 22:00,0.9895312893
20130726 23:00,0.9891808346
20130727 0:00,0.9890370583
20130727 1:00,0.9945904173
20130727 2:00,0.9891359045
20130727 3:00,0.9462905719
20130727 4:00,0.8235056252
20130727 5:00,0.6583156608
20130727 6:00,0.5882966105
20130727 7:00,0.6767369972
20130727 8:00,0.9184698609
20130727 9:00,0.9384278063
20130727 10:00,0.9537759247
20130727 11:00,0.98582905
20130727 12:00,0.9826659717
20130727 13:00,0.9825761116
20130727 14:00,0.9878958341
20130727 15:00,0.9857751339
20130727 16:00,0.9884349951
20130727 17:00,0.9809496424
20130727 18:00,0.9829175802
20130727 19:00,0.981300097
20130727 20:00,0.9840048884
20130727 21:00,0.6258851227
20130727 22:00,0.5605477876
20130727 23:00,0.9643794256
20130728 0:00,0.9818482441
20130728 1:00,0.9804194673
20130728 2:00,0.9280399698
20130728 3:00,0.9058445059
20130728 4:00,0.8801534812
20130728 5:00,0.8900560728
20130728 6:00,0.9603716617
20130728 7:00,0.9396858488
20130728 8:00,0.9758635563
20130728 9:00,0.6309083067
20130728 10:00,0.2478074117
20130728 11:00,0.2178929586
20130728 12:00,0.082482657
20130728 13:00,0.0724722332
20130728 14:00,0.204953093
20130728 15:00,0.2313270551
20130728 16:00,0.1796215089
20130728 17:00,0.3907479961
20130728 18:00,0.7482836706
20130728 19:00,0.7516893713
20130728 20:00,0.5720498904
20130728 21:00,0.4578465907
20130728 22:00,0.4247510873
20130728 23:00,0.5114751447
20130729 0:00,0.6383577154
20130729 1:00,0.703452428
20130729 2:00,0.8965889077
20130729 3:00,0.9170320981
20130729 4:00,0.8119046763
20130729 5:00,0.869927393
20130729 6:00,0.8414686747
20130729 7:00,0.7734535063
20130729 8:00,0.7304194673
20130729 9:00,0.4577028144
20130729 10:00,0.361848963
20130729 11:00,0.4261888501
20130729 12:00,0.4746144998
20130729 13:00,0.6726483592
20130729 14:00,0.7058337227
20130729 15:00,0.7890172891
20130729 16:00,0.6802056001
20130729 17:00,0.4675784479
20130729 18:00,0.2691671759
20130729 19:00,0.0999694475
20130729 20:00,0.0266974588
20130729 21:00,0.0103968225
20130729 22:00,0.0022015744
20130729 23:00,0.0007458395
20130730 0:00,0
20130730 1:00,0
20130730 2:00,0
20130730 3:00,0
20130730 4:00,0
20130730 5:00,0
20130730 6:00,0
20130730 7:00,0
20130730 8:00,0
20130730 9:00,0
20130730 10:00,0
20130730 11:00,0
20130730 12:00,0
20130730 13:00,0
20130730 14:00,0
20130730 15:00,0
20130730 16:00,0
20130730 17:00,0
20130730 18:00,0
20130730 19:00,0
20130730 20:00,0.0147999712
20130730 21:00,0.044031487
20130730 22:00,0.0852683225
20130730 23:00,0.1574979332
20130731 0:00,0.1731066461
20130731 1:00,0.1173663779
20130731 2:00,0.1778872075
20130731 3:00,0.2552388484
20130731 4:00,0.2328546781
20130731 5:00,0.25604759
20130731 6:00,0.1905574925
20130731 7:00,0.154856044
20130731 8:00,0.1640038101
20130731 9:00,0.0484885518
20130731 10:00,0.0041605262
20130731 11:00,0
20130731 12:00,0
20130731 13:00,0
20130731 14:00,0
20130731 15:00,0
20130731 16:00,0
20130731 17:00,0
20130731 18:00,0
20130731 19:00,0.0085007728
20130731 20:00,0.0427734445
20130731 21:00,0.0441303332
20130731 22:00,0.0570252687
20130731 23:00,0.0600984868
20130801 0:00,0.0298156069
20130801 1:00,0.0416591783
20130801 2:00,0.0523525394
20130801 3:00,0.0527119802
20130801 4:00,0.0894018907
20130801 5:00,0.1708601416
20130801 6:00,0.0923043744
20130801 7:00,0.1158028108
20130801 8:00,0.1738434995
20130801 9:00,0.3199651343
20130801 10:00,0.4731318069
20130801 11:00,0.5579328565
20130801 12:00,0.6130530894
20130801 13:00,0.74390748
20130801 14:00,0.8555767226
20130801 15:00,0.9031307286
20130801 16:00,0.9553035477
20130801 17:00,0.9701754071
20130801 18:00,0.972143345
20130801 19:00,0.972179289
20130801 20:00,0.9743224543
20130801 21:00,0.9781864419
20130801 22:00,0.9111031235
20130801 23:00,0.8813998418
20130802 0:00,0.8843508501
20130802 1:00,0.9103779519
20130802 2:00,0.9274648647
20130802 3:00,0.7024819381
20130802 4:00,0.7020326372
20130802 5:00,0.7054023939
20130802 6:00,0.7344811473
20130802 7:00,0.7414542971
20130802 8:00,0.7291164947
20130802 9:00,0.7109198088
20130802 10:00,0.6346554761
20130802 11:00,0.5469429568
20130802 12:00,0.6800797958
20130802 13:00,0.7421372345
20130802 14:00,0.7192408612
20130802 15:00,0.723670968
20130802 16:00,0.669009022
20130802 17:00,0.5246666187
20130802 18:00,0.4898008698
20130802 19:00,0.447368894
20130802 20:00,0.4757916682
20130802 21:00,0.6334423637
20130802 22:00,0.700397182
20130802 23:00,0.7318841882
20130803 0:00,0.7391269185
20130803 1:00,0.734822616
20130803 2:00,0.7360986305
20130803 3:00,0.7496405593
20130803 4:00,0.745444089
20130803 5:00,0.7470795442
20130803 6:00,0.7517522735
20130803 7:00,0.7414902412
20130803 8:00,0.7331152726
20130803 9:00,0.7531810503
20130803 10:00,0.7369523022
20130803 11:00,0.7537831135
20130803 12:00,0.7492361885
20130803 13:00,0.7530911901
20130803 14:00,0.7511232522
20130803 15:00,0.7329085942
20130803 16:00,0.6959491032
20130803 17:00,0.6021350778
20130803 18:00,0.4515833363
20130803 19:00,0.4495794544
20130803 20:00,0.4942938787
20130803 21:00,0.4538298408
20130803 22:00,0.4031127566
20130803 23:00,0.3430502139
20130804 0:00,0.2559757018
20130804 1:00,0.4114967111
20130804 2:00,0.5471676072
20130804 3:00,0.4515473923
20130804 4:00,0.4961539844
20130804 5:00,0.6058193451
20130804 6:00,0.5958808095
20130804 7:00,0.4336652169
20130804 8:00,0.1879245893
20130804 9:00,0.2294579634
20130804 10:00,0.4571995974
20130804 11:00,0.6668344057
20130804 12:00,0.7285234176
20130804 13:00,0.7462079005
20130804 14:00,0.7357212178
20130804 15:00,0.6933970742
20130804 16:00,0.6265770461
20130804 17:00,0.7068940728
20130804 18:00,0.723185723
20130804 19:00,0.7269778225
20130804 20:00,0.7288648862
20130804 21:00,0.7419305561
20130804 22:00,0.7467470616
20130804 23:00,0.7461090543
20130805 0:00,0.7324233493
20130805 1:00,0.7271485568
20130805 2:00,0.7151522231
20130805 3:00,0.7083947378
20130805 4:00,0.6987078106
20130805 5:00,0.7082150174
20130805 6:00,0.7052945617
20130805 7:00,0.7061841774
20130805 8:00,0.7217569462
20130805 9:00,0.8823550555
20130805 10:00,0.9325689228
20130805 11:00,0.9535782323
20130805 12:00,0.938778261
20130805 13:00,0.9288666834
20130805 14:00,0.9259102836
20130805 15:00,0.931194062
20130805 16:00,0.8605100464
20130805 17:00,0.7473401387
20130805 18:00,0.6860554976
20130805 19:00,0.6600859063
20130805 20:00,0.621985191
20130805 21:00,0.5014916789
20130805 22:00,0.4724308975
20130805 23:00,0.570324575
20130806 0:00,0.5059667158
20130806 1:00,0.4353456022
20130806 2:00,0.5900219259
20130806 3:00,0.7192408612
20130806 4:00,0.8101254448
20130806 5:00,0.6423654793
20130806 6:00,0.3673753639
20130806 7:00,0.2360087704
20130806 8:00,0.1356978541
20130806 9:00,0.0123647604
20130806 10:00,0
20130806 11:00,0
20130806 12:00,0.0014287768
20130806 13:00,0.0504295316
20130806 14:00,0.1151108875
20130806 15:00,0.42609899
20130806 16:00,0.3202796449
20130806 17:00,0.8332913986
20130806 18:00,0.7822957478
20130806 19:00,0.9226214011
20130806 20:00,0.9869972323
20130806 21:00,0.9528144208
20130806 22:00,0.7535135329
20130806 23:00,0.9295586068
20130807 0:00,0.9542072535
20130807 1:00,0.9354444484
20130807 2:00,0.9363700083
20130807 3:00,0.9331170698
20130807 4:00,0.9250026958
20130807 5:00,0.8357086374
20130807 6:00,0.79048201
20130807 7:00,0.7905449121
20130807 8:00,0.7683224902
20130807 9:00,0.7907336185
20130807 10:00,0.8427716473
20130807 11:00,0.8850328888
20130807 12:00,0.8252668847
20130807 13:00,0.6846536789
20130807 14:00,0.5128859495
20130807 15:00,0.3829661047
20130807 16:00,0.2330343985
20130807 17:00,0.2261241508
20130807 18:00,0.1144908522
20130807 19:00,0.0203084001
20130807 20:00,0
20130807 21:00,0
20130807 22:00,0
20130807 23:00,0.0040077639
20130808 0:00,0
20130808 1:00,0.0029743719
20130808 2:00,0.0154918946
20130808 3:00,0.0536734841
20130808 4:00,0.0361507494
20130808 5:00,0.1022788541
20130808 6:00,0.214055929
20130808 7:00,0.2318752022
20130808 8:00,0.3867042881
20130808 9:00,0.5171363359
20130808 10:00,0.6657830416
20130808 11:00,0.9300708098
20130808 12:00,0.979251285
20130808 13:00,0.9945454872
20130808 14:00,0.9702383092
20130808 15:00,0.9668775386
20130808 16:00,0.9737698142
20130808 17:00,0.9727903382
20130808 18:00,0.9747582761
20130808 19:00,0.9753154092
20130808 20:00,0.9737698142
20130808 21:00,0.9722421912
20130808 22:00,0.9633550196
20130808 23:00,0.969133029
20130809 0:00,0.945868229
20130809 1:00,0.9497412027
20130809 2:00,0.9391916178
20130809 3:00,0.9604615219
20130809 4:00,0.9643884116
20130809 5:00,0.9019715323
20130809 6:00,0.841594479
20130809 7:00,0.9501725315
20130809 8:00,0.8695859243
20130809 9:00,0.8344775529
20130809 10:00,0.9277973473
20130809 11:00,0.9899626182
20130809 12:00,0.978730096
20130809 13:00,0.9182901405
20130809 14:00,0.6448096761
20130809 15:00,0.4324970346
20130809 16:00,0.20850257
20130809 17:00,0.1750026958
20130809 18:00,0.3452787463
20130809 19:00,0.4264494447
20130809 20:00,0.1753351785
20130809 21:00,0.1738794436
20130809 22:00,0.0856726933
20130809 23:00,0.000530175
20130810 0:00,0
20130810 1:00,0
20130810 2:00,0
20130810 3:00,0
20130810 4:00,0
20130810 5:00,0
20130810 6:00,0.0112864383
20130810 7:00,0
20130810 8:00,0
20130810 9:00,0.0024801409
20130810 10:00,0
20130810 11:00,0
20130810 12:00,0
20130810 13:00,0
20130810 14:00,0
20130810 15:00,0
20130810 16:00,0
20130810 17:00,0
20130810 18:00,0
20130810 19:00,0
20130810 20:00,0
20130810 21:00,0
20130810 22:00,0
20130810 23:00,0
20130811 0:00,0.0638905862
20130811 1:00,0.1611822005
20130811 2:00,0.2159519787
20130811 3:00,0.4148844398
20130811 4:00,0.3896067719
20130811 5:00,0.2524172388
20130811 6:00,0.082500629
20130811 7:00,0.1239621149
20130811 8:00,0.5907767514
20130811 9:00,0.5784838791
20130811 10:00,0.9105262212
20130811 11:00,0.9642446353
20130811 12:00,0.9744617375
20130811 13:00,0.9904568491
20130811 14:00,0.990402933
20130811 15:00,0.9758635563
20130811 16:00,0.9872488408
20130811 17:00,0.964091873
20130811 18:00,0.9426422487
20130811 19:00,0.9518439308
20130811 20:00,0.9345009166
20130811 21:00,0.9223248625
20130811 22:00,0.8266147874
20130811 23:00,0.8511196578
20130812 0:00,0.7199237986
20130812 1:00,0.4998292657
20130812 2:00,0.4661227131
20130812 3:00,0.4776248158
20130812 4:00,0.6246180942
20130812 5:00,0.5621203407
20130812 6:00,0.5839743359
20130812 7:00,0.5412727796
20130812 8:00,0.8206750297
20130812 9:00,0.9636605442
20130812 10:00,0.9769059344
20130812 11:00,0.9881294705
20130812 12:00,0.9921552065
20130812 13:00,0.9876532116
20130812 14:00,0.9912745768
20130812 15:00,0.991418353
20130812 16:00,0.9966032853
20130812 17:00,0.9951116063
20130812 18:00,0.988884296
20130812 19:00,0.9934941231
20130812 20:00,0.9856493296
20130812 21:00,0.9548003307
20130812 22:00,0.9546295963
20130812 23:00,0.7983986916
20130813 0:00,0.6998130908
20130813 1:00,0.6128014809
20130813 2:00,0.6165845944
20130813 3:00,0.760648431
20130813 4:00,0.7767423888
20130813 5:00,0.7991714892
20130813 6:00,0.7377430718
20130813 7:00,0.7178929586
20130813 8:00,0.8287804177
20130813 9:00,0.9719815966
20130813 10:00,0.9953362568
20130813 11:00,0.9937457316
20130813 12:00,0.9924876892
20130813 13:00,0.9924697171
20130813 14:00,0.9907623737
20130813 15:00,0.9910409403
20130813 16:00,0.9922091226
20130813 17:00,0.9977085655
20130813 18:00,0.9920653463
20130813 19:00,0.9962887747
20130813 20:00,0.9938625499
20130813 21:00,0.9899176881
20130813 22:00,0.9695553718
20130813 23:00,0.8663060278
20130814 0:00,0.9312030481
20130814 1:00,0.9489863772
20130814 2:00,0.9494806082
20130814 3:00,0.9389220373
20130814 4:00,0.9439721793
20130814 5:00,0.9459221451
20130814 6:00,0.9683332734
20130814 7:00,0.9860447144
20130814 8:00,0.9798892923
20130814 9:00,0.6566981776
20130814 10:00,0.4242568563
20130814 11:00,0.5660562165
20130814 12:00,0.6367582042
20130814 13:00,0.4420401855
20130814 14:00,0.4628068725
20130814 15:00,0.2501797204
20130814 16:00,0.2280561446
20130814 17:00,0.3063692894
20130814 18:00,0.0892671004
20130814 19:00,0.0285485784
20130814 20:00,0
20130814 21:00,0
20130814 22:00,0
20130814 23:00,0.0203263722
20130815 0:00,0.2190701269
20130815 1:00,0.25101542
20130815 2:00,0.1765572769
20130815 3:00,0.2255220876
20130815 4:00,0.3462402502
20130815 5:00,0.3874770857
20130815 6:00,0.4103644729
20130815 7:00,0.4446551166
20130815 8:00,0.4076596815
20130815 9:00,0.877017361
20130815 10:00,0.9596527803
20130815 11:00,0.9855504834
20130815 12:00,0.9909510801
20130815 13:00,0.9709302326
20130815 14:00,0.9658890766
20130815 15:00,0.9602368714
20130815 16:00,0.9376370368
20130815 17:00,0.929666439
20130815 18:00,0.9477822508
20130815 19:00,0.9489234751
20130815 20:00,0.9501905036
20130815 21:00,0.9512688257
20130815 22:00,0.9499838252
20130815 23:00,0.9474497682
20130816 0:00,0.9360105676
20130816 1:00,0.8527011969
20130816 2:00,0.7400255203
20130816 3:00,0.9097713957
20130816 4:00,0.9399913734
20130816 5:00,0.9225225549
20130816 6:00,0.9319758456
20130816 7:00,0.8407048632
20130816 8:00,0.873989073
20130816 9:00,0.935705043
20130816 10:00,0.9462546278
20130816 11:00,0.813261565
20130816 12:00,0.586023148
20130816 13:00,0.6984741742
20130816 14:00,0.725683836
20130816 15:00,0.5656698178
20130816 16:00,0.5937960533
20130816 17:00,0.828969124
20130816 18:00,0.9244725208
20130816 19:00,0.8873512814
20130816 20:00,0.9053952051
20130816 21:00,0.9259102836
20130816 22:00,0.928147802
20130816 23:00,0.916492937
20130817 0:00,0.8973527192
20130817 1:00,0.9017378958
